l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
gildo	NOM	gildo
magi	ADJ	magi
,	PUN	,
18,7	NUM	@card@
rue	NOM	rue
de	PRP	de
la	DET:ART	le
libération	NOM	libération
,	PUN	,
bouligny	NAM	bouligny
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
87.97	NUM	@card@
.	SENT	.
59	NUM	@card@
médecin	NOM	médecin
de	PRP	de
garde	NOM	garde
:	PUN	:
régime	NOM	régime
général	ADJ	général
,	PUN	,
en	PRP	en
cas	NOM	cas
d'	PRP	de
urgence	NOM	urgence
téléphoner	VER:infi	téléphoner
au	PRP:det	au
centre	NOM	centre
15	NUM	@card@
;	PUN	;
régime	NOM	régime
minier	ADJ	minier
,	PUN	,
téléphoner	VER:infi	téléphoner
au	PRP:det	au
03.82	NUM	@card@
.	SENT	.
21.81	NUM	@card@
.	SENT	.
06	NUM	@card@
pharmacie	NOM	pharmacie
de	PRP	de
garde	NOM	garde
:	PUN	:
après	PRP	après
18	NUM	@card@
h	ABR	heure
30	NUM	@card@
téléphoner	VER:infi	téléphoner
au	PRP:det	au
03.82	NUM	@card@
.	SENT	.
21.07	NUM	@card@
.	SENT	.
07	NUM	@card@
permanence	NOM	permanence
en	PRP	en
mairie	NOM	mairie
:	PUN	:
de	PRP	de
10	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
12	NUM	@card@
h	ABR	heure
,	PUN	,
ginette	NOM	ginette
césaroni	ADJ	césaroni
(	PUN	(
fêtes	NOM	fête
,	PUN	,
cérémonies	NOM	cérémonie
,	PUN	,
affaires	NOM	affaire
scolaires	ADJ	scolaire
)	PUN	)
;	PUN	;
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
15	NUM	@card@
h	ABR	heure
30	NUM	@card@
janine	NOM	janine
rouvelin	ADJ	rouvelin
(	PUN	(
sport	NOM	sport
,	PUN	,
gymnase	NOM	gymnase
,	PUN	,
loisirs	NOM	loisir
).	VER:ppre	).
marché	NOM	marché
:	PUN	:
à	PRP	à
partir	VER:infi	partir
de	PRP	de
8	NUM	@card@
h	ABR	heure
,	PUN	,
place	NOM	place
de	PRP	de
la	DET:ART	le
mine	NOM	mine
.	SENT	.
bibliothèque	NOM	bibliothèque
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
18	NUM	@card@
h.	ABR	h.
espace	NOM	espace
musical	ADJ	musical
intercommunal	ADJ	intercommunal
et	KON	et
école	NOM	école
de	PRP	de
musique	NOM	musique
hmb	NOM	hmb
:	PUN	:
à	PRP	à
partir	VER:infi	partir
de	PRP	de
9	NUM	@card@
h	ABR	heure
,	PUN	,
à	PRP	à
la	DET:ART	le
salle	NOM	salle
de	PRP	de
musique	NOM	musique
.	SENT	.
ecole	NOM	ecole
de	PRP	de
danse	NOM	danse
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
11	NUM	@card@
h	ABR	heure
30	NUM	@card@
(	PUN	(
classique	ADJ	classique
),	NOM	),
à	PRP	à
la	DET:ART	le
salle	NOM	salle
du	PRP:det	du
foyer	NOM	foyer
des	PRP:det	du
ja	NOM	ja
.	SENT	.
catéchisme	NOM	catéchisme
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
11	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
la	DET:ART	le
salle	NOM	salle
du	PRP:det	du
scrabble	NOM	scrabble
,	PUN	,
pour	PRP	pour
les	DET:ART	le
ce	PRO:DEM	ce
2	NUM	@card@
et	KON	et
cm	NOM	cm
1.	PRP:det	@ord@
obsèques	NOM	obsèques
:	PUN	:
à	PRP	à
10	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
la	DET:ART	le
chapelle	NOM	chapelle
sainte-barbe	NOM	sainte-barbe
de	PRP	de
bouligny	ADJ	bouligny
saint-pierre	NOM	saint-pierre
,	PUN	,
de	PRP	de
marguerite	NOM	marguerite
thenot	ADJ	thenot
.	SENT	.
piscine	NOM	piscine
:	PUN	:
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
pour	PRP	pour
le	DET:ART	le
public	NOM	public
.	SENT	.
jeunesse	NOM	jeunesse
active	ADJ	actif
:	PUN	:
de	PRP	de
14	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
18	NUM	@card@
h	ABR	heure
,	PUN	,
au	PRP:det	au
foyer	NOM	foyer
des	PRP:det	du
ja	NOM	ja
.	SENT	.
gym-step	NOM	gym-step
:	PUN	:
de	PRP	de
17	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
18	NUM	@card@
h	ABR	heure
15	NUM	@card@
au	PRP:det	au
gymnase	NOM	gymnase
.	SENT	.
majorettes	NOM	majorette
:	PUN	:
de	PRP	de
18	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
19	NUM	@card@
h	ABR	heure
30	NUM	@card@
au	PRP:det	au
gymnase	NOM	gymnase
.	SENT	.
chorale	NOM	chorale
la	DET:ART	le
wavrillotte	NOM	wavrillotte
:	PUN	:
de	PRP	de
19	NUM	@card@
h	ABR	heure
à	PRP	à
21	NUM	@card@
h	ABR	heure
,	PUN	,
répétition	NOM	répétition
à	PRP	à
la	DET:ART	le
salle	NOM	salle
de	PRP	de
la	DET:ART	le
mourière	NOM	mourière
.	SENT	.
