l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
claude	NOM	claude
mangin	NAM	Mangin
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
87.13	NUM	@card@
.	SENT	.
59	NUM	@card@
ou	KON	ou
06.09	NUM	@card@
.	SENT	.
26.22	NUM	@card@
.	SENT	.
63	NUM	@card@
;	PUN	;
fax	NOM	fax
.	SENT	.
03.29	NUM	@card@
.	SENT	.
87.01	NUM	@card@
.	SENT	.
40	NUM	@card@
mairie	NOM	mairie
:	PUN	:
secrétariat	NOM	secrétariat
ouvert	VER:pper	ouvrir
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
17	NUM	@card@
h	ABR	heure
;	PUN	;
permanences	NOM	permanence
de	PRP	de
l'	DET:ART	le
écrivain	NOM	écrivain
public	ADJ	public
de	PRP	de
14	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
17	NUM	@card@
h	ABR	heure
;	PUN	;
jean	NOM	jean
picart	NOM	picart
,	PUN	,
maire	NOM	maire
,	PUN	,
de	PRP	de
14	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
;	PUN	;
sécurité	NOM	sécurité
sociale	ADJ	social
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
15	NUM	@card@
h	ABR	heure
30	NUM	@card@
garderie	NOM	garderie
«	PUN:cit	«
ùla	VER:simp	ùla
galipette	NOM	galipette
»	PUN:cit	»
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
11	NUM	@card@
h	ABR	heure
50	NUM	@card@
et	KON	et
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
centre	NOM	centre
social	ADJ	social
:	PUN	:
carrefour-emploi	NOM	carrefour-emploi
de	PRP	de
9	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
12	NUM	@card@
h	ABR	heure
;	PUN	;
anpe	NOM	anpe
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h	ABR	heure
;	PUN	;
atelier	NOM	atelier
bois	NOM	bois
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h	ABR	heure
;	PUN	;
accompagnement	NOM	accompagnement
scolaire	ADJ	scolaire
de	PRP	de
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
18	NUM	@card@
h	ABR	heure
;	PUN	;
couture	NOM	couture
de	PRP	de
20	NUM	@card@
h	ABR	heure
à	PRP	à
22	NUM	@card@
h.	ABR	h.
décharge	NOM	décharge
municipale	ADJ	municipal
:	PUN	:
ouverte	VER:pper	ouvrir
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h.	ABR	h.
office	NOM	office
du	PRP:det	du
tourisme	NOM	tourisme
:	PUN	:
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
17	NUM	@card@
h	ABR	heure
30	NUM	@card@
amis	NOM	ami
stainois	ADJ	stainois
:	PUN	:
au	PRP:det	au
local	ADJ	local
«	PUN:cit	«
oxygène	VER:pres	oxygéner
»,	ADJ	»,
assemblée	NOM	assemblée
générale	ADJ	général
à	PRP	à
14	NUM	@card@
h.	ABR	h.
obsèques	NOM	obsèques
:	PUN	:
de	PRP	de
mme	ADJ	mme
gisèle	NOM	gisèle
gagneux	ADJ	gagneux
à	PRP	à
15	NUM	@card@
h	ABR	heure
en	PRP	en
l'	DET:ART	le
église	NOM	église
saint-martin	ADJ	saint-martin
.	SENT	.
peinture	NOM	peinture
sur	PRP	sur
soie	NOM	soie
:	PUN	:
au	PRP:det	au
local	NOM	local
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
bibliothèque	NOM	bibliothèque
:	PUN	:
pavillon	NOM	pavillon
françois-verdun	ADJ	françois-verdun
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
17	NUM	@card@
h.	ABR	h.
gym	NOM	gym
volontaire	ADJ	volontaire
:	PUN	:
adultes	ADJ	adulte
à	PRP	à
la	DET:ART	le
salle	NOM	salle
de	PRP	de
judo	NOM	judo
de	PRP	de
18	NUM	@card@
h	ABR	heure
45	NUM	@card@
à	PRP	à
19	NUM	@card@
h	ABR	heure
45	NUM	@card@
;	PUN	;
step	NOM	step
au	PRP:det	au
gymnase	NOM	gymnase
de	PRP	de
la	DET:ART	le
codecom	NOM	codecom
de	PRP	de
19	NUM	@card@
h	ABR	heure
45	NUM	@card@
à	PRP	à
20	NUM	@card@
h	ABR	heure
45	NUM	@card@
et	KON	et
de	PRP	de
20	NUM	@card@
h	ABR	heure
45	NUM	@card@
à	PRP	à
21	NUM	@card@
h	ABR	heure
45	NUM	@card@
fléchettes	NOM	fléchette
:	PUN	:
au	PRP:det	au
local	ADJ	local
rue	NOM	rue
thiers	ADJ	thiers
à	PRP	à
20	NUM	@card@
h	ABR	heure
30	NUM	@card@
harmonie	NOM	harmonie
:	PUN	:
répétition	NOM	répétition
de	PRP	de
la	DET:ART	le
batterie-fanfare	NOM	batterie-fanfare
à	PRP	à
20	NUM	@card@
h	ABR	heure
30	NUM	@card@
