l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
chantal	ADJ	chantal
schneider	NOM	schneider
à	PRP	à
nicey	NOM	nicey
,	PUN	,
tél/fax	NOM	tél/fax
:	PUN	:
03.29	NUM	@card@
.	SENT	.
75.03	NUM	@card@
.	SENT	.
20	NUM	@card@
multimédia	ADJ	multimédia
:	PUN	:
www	NOM	www
.	SENT	.
cc	NOM	cc
.	SENT	.
entreaireetmeuse	NOM	entreaireetmeuse
.	SENT	.
fr	NOM	fr
pharmacie	NOM	pharmacie
de	PRP	de
garde	NOM	garde
:	PUN	:
à	PRP	à
dieue	NOM	dieue
.	SENT	.
messe	NOM	messe
pour	PRP	pour
le	DET:ART	le
secteur	NOM	secteur
:	PUN	:
11	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
vilotte-sur-aire	NOM	vilotte-sur-aire
.	SENT	.
pompiers	ADJ	pompier
:	PUN	:
man	NOM	man
	ADJ	
uvre	NOM	uvre
,	PUN	,
rendez-vous	NOM	rendez-vous
à	PRP	à
8	NUM	@card@
h	ABR	heure
au	PRP:det	au
centre	NOM	centre
.	SENT	.
